id,k,servidor,tempo_real_segundos,crossover_rate,mutation_rate,population_size,elitism_size,tournament_size,num_generations,estacoes,estacoes_ga,fitness,fitness_ga,seed,tempo_ag_segundos,tempo_refinamento_segundos,tempo_total_segundos,usou_local_search
371,27,2,4782.555135726929,0.8,0.12,300,12,5,350,"['145245294#4', '12701653#0', '132642930#0', '25727774#2', '25474753#0', '82717497', '59472987#1', '-31009648#1', '-216209819', '145692117#0', '25154128#6', '-155723688#1', '276184776#5', '-8094072#1', '132409819', '25126697#5', '25378027#0', '25921625#1', '-49022969#1', '-4808860#5', '31260880#0', '-5062349#1', '-32038440#8', '23569626#0', '24633267#2', '26247900#1', '22953680#2']","['145245294#4', '12701653#0', '132642930#0', '25727774#2', '25474753#0', '82717497', '59472987#1', '-31009648#1', '-216209819', '145692117#0', '25154128#6', '-155723688#1', '276184776#5', '-8094072#1', '132409819', '25126697#5', '25378027#0', '25921625#1', '-49022969#1', '-4808860#5', '31260880#0', '-5062349#1', '-32038440#8', '23569626#0', '24633267#2', '26247900#1', '22953680#2']",211574314,211574314,42,4782.6,0.0,4782.6,False
372,27,3,2026.9399976730347,0.8,0.12,300,12,7,150,"['26267653', '23500005#7', '-219018762#1', '26625285#2', '-159653655#2', '50848194#4', '23088808#5', '-24494659#16', '-31869139#6', '139281041', '25298870#0', '29296530#1', '4370957#3', '-24649681', '-4808383#3', '-93474699#4', '20653299#1', '-59472987#0', '26191618', '22917423#0', '-55740430', '24658277', '30716559#0', '49209973#0', '-24990439#5', '-53572248', '-24759928#12']","['26267653', '23500005#7', '-219018762#1', '26625285#2', '-159653655#2', '50848194#4', '23088808#5', '-24494659#16', '-31869139#6', '139281041', '25298870#0', '29296530#1', '4370957#3', '-24649681', '-4808383#3', '-93474699#4', '20653299#1', '-59472987#0', '26191618', '22917423#0', '-55740430', '24658277', '30716559#0', '49209973#0', '-24990439#5', '-53572248', '-24759928#12']",214352684,214352684,42,2026.9,0.0,2026.9,False
373,27,3,3382.8020124435425,0.8,0.12,300,12,7,250,"['-159155709', '23500005#7', '-219018762#1', '-22949105#1', '8658202#2', '50848194#4', '-252020744#3', '-24494659#16', '-31869139#6', '-132530891#2', '25298870#0', '29296530#1', '4370957#3', '-24649681', '-4808383#3', '-93474699#4', '20653299#1', '-59472987#0', '-25139415#1', '22917423#0', '-55740430', '24658277', '30716559#0', '49209973#0', '-24990439#5', '-53568869#4', '-24759928#12']","['-159155709', '23500005#7', '-219018762#1', '-22949105#1', '8658202#2', '50848194#4', '-252020744#3', '-24494659#16', '-31869139#6', '-132530891#2', '25298870#0', '29296530#1', '4370957#3', '-24649681', '-4808383#3', '-93474699#4', '20653299#1', '-59472987#0', '-25139415#1', '22917423#0', '-55740430', '24658277', '30716559#0', '49209973#0', '-24990439#5', '-53568869#4', '-24759928#12']",210460595,210460595,42,3382.8,0.0,3382.8,False
374,27,3,4722.349826335907,0.8,0.12,300,12,7,350,"['-108227610', '23500005#7', '-219018762#1', '-4674344#2', '8658202#2', '50848194#4', '-252020744#3', '-24494659#16', '-31869139#6', '-132530891#2', '25298870#0', '29296530#1', '4370957#3', '-24649681', '-4808383#3', '-93474699#4', '20653299#1', '-59472987#0', '-25139415#1', '22917423#0', '-55740430', '24658277', '30716559#0', '49209973#0', '-89133048', '-53568869#4', '-24759928#12']","['-108227610', '23500005#7', '-219018762#1', '-4674344#2', '8658202#2', '50848194#4', '-252020744#3', '-24494659#16', '-31869139#6', '-132530891#2', '25298870#0', '29296530#1', '4370957#3', '-24649681', '-4808383#3', '-93474699#4', '20653299#1', '-59472987#0', '-25139415#1', '22917423#0', '-55740430', '24658277', '30716559#0', '49209973#0', '-89133048', '-53568869#4', '-24759928#12']",210087043,210087043,42,4722.3,0.0,4722.3,False
375,27,3,1977.1066932678223,0.8,0.12,300,12,10,150,"['22690835#4', '-150677246#3', '-30759586#2', '-51979306#8', '25921621#0', '25457516', '-31951782#1', '49022703#1', '63972048', '23510614#0', '-32904927#6', '-205976505#6', '24881004#1', '-160207519#0', '42739994#0', '271860810#4', '105177585#1', '43521457#0', '-5108747#1', '151245973', '-25490016#14', '-23270907#11', '325447372#0', '25253549#0', '22917518#0', '292436724#0', '5372305#1']","['22690835#4', '-150677246#3', '-30759586#2', '-51979306#8', '25921621#0', '25457516', '-31951782#1', '49022703#1', '63972048', '23510614#0', '-32904927#6', '-205976505#6', '24881004#1', '-160207519#0', '42739994#0', '271860810#4', '105177585#1', '43521457#0', '-5108747#1', '151245973', '-25490016#14', '-23270907#11', '325447372#0', '25253549#0', '22917518#0', '292436724#0', '5372305#1']",214880636,214880636,42,1977.1,0.0,1977.1,False
376,27,2,3445.1282448768616,0.8,0.12,300,12,10,250,"['22690835#4', '18229361#3', '-30759586#2', '30733224#0', '25921621#0', '25457516', '-31951782#1', '49022703#1', '-67150810#0', '23510614#0', '5875542#8', '-205976505#6', '24881004#1', '13767085#0', '42739994#0', '271860810#4', '105177585#1', '43521457#0', '-5108747#1', '30351492#2', '-171597119#0', '-23270907#11', '22747340#2', '25253549#0', '22917518#0', '292436724#0', '5372305#1']","['22690835#4', '18229361#3', '-30759586#2', '30733224#0', '25921621#0', '25457516', '-31951782#1', '49022703#1', '-67150810#0', '23510614#0', '5875542#8', '-205976505#6', '24881004#1', '13767085#0', '42739994#0', '271860810#4', '105177585#1', '43521457#0', '-5108747#1', '30351492#2', '-171597119#0', '-23270907#11', '22747340#2', '25253549#0', '22917518#0', '292436724#0', '5372305#1']",211423735,211423735,42,3445.1,0.0,3445.1,False
377,27,0,9602.992111206055,0.8,0.12,300,12,10,350,"['22690835#4', '18229361#3', '-30759586#2', '30733224#0', '25921621#0', '25457516', '237420006#0', '49022703#1', '-67150810#0', '23510614#0', '41216440#0', '-205976505#6', '4867599#3', '13767085#0', '42739994#0', '271860810#4', '105177585#1', '43521457#0', '-19766113#11', '30351492#2', '-171597119#0', '-23270907#11', '22747340#2', '202902105#0', '22917518#0', '292436724#0', '5372305#1']","['22690835#4', '18229361#3', '-30759586#2', '30733224#0', '25921621#0', '25457516', '237420006#0', '49022703#1', '-67150810#0', '23510614#0', '41216440#0', '-205976505#6', '4867599#3', '13767085#0', '42739994#0', '271860810#4', '105177585#1', '43521457#0', '-19766113#11', '30351492#2', '-171597119#0', '-23270907#11', '22747340#2', '202902105#0', '22917518#0', '292436724#0', '5372305#1']",208716067,208716067,42,9603.0,0.0,9603.0,False
378,27,3,3390.857167482376,0.8,0.12,500,4,5,150,"['-25740045#2', '150031214#2', '-146865001#16', '-32986348#0', '-186406939#1', '26351504#5', '-39607720#2', '-22751167#6', '345742635#0', '323416265#2', '-132642971#16', '148315136#6', '252805686#1', '29168209#2', '7768000#0', '132715121#0', '-35094936#1', '-25490141#3', '-22994989#6', '-30280498#0', '-25879846#2', '8107657#2', '30733397#0', '24675106', '50895237', '-245993105#0', '25331411#2']","['-25740045#2', '150031214#2', '-146865001#16', '-32986348#0', '-186406939#1', '26351504#5', '-39607720#2', '-22751167#6', '345742635#0', '323416265#2', '-132642971#16', '148315136#6', '252805686#1', '29168209#2', '7768000#0', '132715121#0', '-35094936#1', '-25490141#3', '-22994989#6', '-30280498#0', '-25879846#2', '8107657#2', '30733397#0', '24675106', '50895237', '-245993105#0', '25331411#2']",222144626,222144626,42,3390.9,0.0,3390.9,False
379,27,3,5660.016048669815,0.8,0.12,500,4,5,250,"['-24491554#5', '150031214#2', '-146865001#16', '-32986348#0', '-186406939#1', '26351504#5', '-39607720#2', '-22751167#6', '345742635#0', '235820571#4', '-132642971#16', '22914565#0', '-7640327', '29168209#2', '7768000#0', '132715121#0', '-35094936#1', '-25490141#3', '-22994989#6', '-30280498#0', '-25879846#2', '132618525#0', '30733397#0', '-304108952#0', '50895237', '-245993105#0', '25331411#2']","['-24491554#5', '150031214#2', '-146865001#16', '-32986348#0', '-186406939#1', '26351504#5', '-39607720#2', '-22751167#6', '345742635#0', '235820571#4', '-132642971#16', '22914565#0', '-7640327', '29168209#2', '7768000#0', '132715121#0', '-35094936#1', '-25490141#3', '-22994989#6', '-30280498#0', '-25879846#2', '132618525#0', '30733397#0', '-304108952#0', '50895237', '-245993105#0', '25331411#2']",219617871,219617871,42,5660.0,0.0,5660.0,False
380,27,3,7944.261613845825,0.8,0.12,500,4,5,350,"['151289341#4', '51167916#0', '-146865001#16', '36303932#1', '-186406939#1', '26351504#5', '-39607720#2', '130147382#1', '345742635#0', '235820571#4', '-132642971#16', '22914565#0', '-7640327', '29168209#2', '28246926#3', '132715121#0', '-25469587#2', '-25490141#3', '-22994989#6', '-30280498#0', '-25879846#2', '8107657#2', '117195187', '-41216440#1', '50895237', '-245993105#0', '25331411#2']","['151289341#4', '51167916#0', '-146865001#16', '36303932#1', '-186406939#1', '26351504#5', '-39607720#2', '130147382#1', '345742635#0', '235820571#4', '-132642971#16', '22914565#0', '-7640327', '29168209#2', '28246926#3', '132715121#0', '-25469587#2', '-25490141#3', '-22994989#6', '-30280498#0', '-25879846#2', '8107657#2', '117195187', '-41216440#1', '50895237', '-245993105#0', '25331411#2']",214977004,214977004,42,7944.3,0.0,7944.3,False
381,27,2,3520.4112770557404,0.8,0.12,500,4,7,150,"['-89045531#4', '330671121#0', '-37694108#1', '-362482399#3', '-160095816', '24677286#0', '5136067#3', '-25781831#6', '250861400#1', '25154151#4', '-41421234#1', '22644223#2', '58778360#0', '9862122#1', '25962634#0', '24442824#1', '-32041420#0', '-149120660#0', '-242788815#11', '-287400306#2', '56131630#2', '220264782#0', '157383259#3', '23554624#0', '171606004#2', '-93090396', '-26269889#5']","['-89045531#4', '330671121#0', '-37694108#1', '-362482399#3', '-160095816', '24677286#0', '5136067#3', '-25781831#6', '250861400#1', '25154151#4', '-41421234#1', '22644223#2', '58778360#0', '9862122#1', '25962634#0', '24442824#1', '-32041420#0', '-149120660#0', '-242788815#11', '-287400306#2', '56131630#2', '220264782#0', '157383259#3', '23554624#0', '171606004#2', '-93090396', '-26269889#5']",217007036,217007036,42,3520.4,0.0,3520.4,False
382,27,2,5810.304150819778,0.8,0.12,500,4,7,250,"['-58779050#1', '330671121#0', '-168102556', '-362482399#3', '-160095816', '24677286#0', '5136067#3', '-25781831#6', '250861400#1', '25154151#4', '-41421234#1', '22644223#2', '58778360#0', '-89705914', '25962634#0', '24442824#1', '-32041420#0', '-149120660#0', '-242788815#11', '-287400306#2', '56131630#2', '220264782#0', '157383259#3', '23554624#0', '171606004#2', '-93090396', '-26269889#5']","['-58779050#1', '330671121#0', '-168102556', '-362482399#3', '-160095816', '24677286#0', '5136067#3', '-25781831#6', '250861400#1', '25154151#4', '-41421234#1', '22644223#2', '58778360#0', '-89705914', '25962634#0', '24442824#1', '-32041420#0', '-149120660#0', '-242788815#11', '-287400306#2', '56131630#2', '220264782#0', '157383259#3', '23554624#0', '171606004#2', '-93090396', '-26269889#5']",211954130,211954130,42,5810.3,0.0,5810.3,False
383,27,2,8229.29774594307,0.8,0.12,500,4,7,350,"['-58779050#1', '330671121#0', '-168102556', '-362482399#3', '-160095816', '145687075', '5136067#3', '-25781831#6', '250861400#1', '25154151#4', '-41421234#1', '22644223#2', '58778360#0', '-89705914', '-56066029#1', '24442824#1', '-32041420#0', '-149120660#0', '-242788815#11', '-287400306#2', '-25427222', '202540278', '157383259#3', '23554624#0', '171606004#2', '-93090396', '-26269889#5']","['-58779050#1', '330671121#0', '-168102556', '-362482399#3', '-160095816', '145687075', '5136067#3', '-25781831#6', '250861400#1', '25154151#4', '-41421234#1', '22644223#2', '58778360#0', '-89705914', '-56066029#1', '24442824#1', '-32041420#0', '-149120660#0', '-242788815#11', '-287400306#2', '-25427222', '202540278', '157383259#3', '23554624#0', '171606004#2', '-93090396', '-26269889#5']",211033679,211033679,42,8229.3,0.0,8229.3,False
384,27,3,3512.4577991962433,0.8,0.12,500,4,10,150,"['33199219#0', '-9250441#1', '-132618538#2', '120439409#0', '-27198885#1', '304319246#3', '24508368#5', '24466280#10', '275825294#1', '160153676#1', '30839954', '165185366', '132577280#1', '8203277#3', '-12702690', '-24622858#1', '24383629#1', '24898206#2', '160601890#1', '5372271#1', '31978890#5', '206903488#5', '172296276#1', '28524026#1', '-67150811#1', '-25994282#3', '171597118#0']","['33199219#0', '-9250441#1', '-132618538#2', '120439409#0', '-27198885#1', '304319246#3', '24508368#5', '24466280#10', '275825294#1', '160153676#1', '30839954', '165185366', '132577280#1', '8203277#3', '-12702690', '-24622858#1', '24383629#1', '24898206#2', '160601890#1', '5372271#1', '31978890#5', '206903488#5', '172296276#1', '28524026#1', '-67150811#1', '-25994282#3', '171597118#0']",212426180,212426180,42,3512.5,0.0,3512.5,False
385,27,3,5833.662818670273,0.8,0.12,500,4,10,250,"['33199219#0', '-9250441#1', '-132618538#2', '120439409#0', '-27198885#1', '304319246#3', '24508368#5', '24466280#10', '275825294#1', '160153676#1', '30839954', '165185366', '132577280#1', '8203277#3', '-12702690', '-24622858#1', '24383629#1', '24898206#2', '160601890#1', '313771690#0', '31978890#5', '206903488#5', '-156426790#0', '28524026#1', '-67150811#1', '176886892#0', '175965485']","['33199219#0', '-9250441#1', '-132618538#2', '120439409#0', '-27198885#1', '304319246#3', '24508368#5', '24466280#10', '275825294#1', '160153676#1', '30839954', '165185366', '132577280#1', '8203277#3', '-12702690', '-24622858#1', '24383629#1', '24898206#2', '160601890#1', '313771690#0', '31978890#5', '206903488#5', '-156426790#0', '28524026#1', '-67150811#1', '176886892#0', '175965485']",211195642,211195642,42,5833.7,0.0,5833.7,False
386,27,3,8150.959146499634,0.8,0.12,500,4,10,350,"['33199219#0', '-9250441#1', '-132618538#2', '120439409#0', '-27198885#1', '304319246#3', '24508368#5', '27682587', '69403437#0', '160153676#1', '8094073', '165185366', '132577280#1', '8203277#3', '-12702690', '-24622858#1', '24383629#1', '24898206#2', '160601890#1', '313771690#0', '31978890#5', '5136151#0', '-156426790#0', '28524026#1', '-67150811#1', '176886892#0', '175965485']","['33199219#0', '-9250441#1', '-132618538#2', '120439409#0', '-27198885#1', '304319246#3', '24508368#5', '27682587', '69403437#0', '160153676#1', '8094073', '165185366', '132577280#1', '8203277#3', '-12702690', '-24622858#1', '24383629#1', '24898206#2', '160601890#1', '313771690#0', '31978890#5', '5136151#0', '-156426790#0', '28524026#1', '-67150811#1', '176886892#0', '175965485']",209315125,209315125,42,8151.0,0.0,8151.0,False
387,27,0,6938.857246637344,0.8,0.12,500,8,5,150,"['25730440#4', '-99594839#1', '25511297#2', '-24383633#8', '23856187#0', '48781212#0', '95664988#0', '32064260#4', '160513538#2', '24685747#0', '-25357277#2', '-25597347#1', '60695484#0', '-24684943#1', '8107593#6', '153403704', '24759928#10', '16661903#0', '-141213644#5', '275833366', '38158955#9', '276021694', '-10261270#5', '-24648306#1', '24999557', '-25369458#0', '-129521393#2']","['25730440#4', '-99594839#1', '25511297#2', '-24383633#8', '23856187#0', '48781212#0', '95664988#0', '32064260#4', '160513538#2', '24685747#0', '-25357277#2', '-25597347#1', '60695484#0', '-24684943#1', '8107593#6', '153403704', '24759928#10', '16661903#0', '-141213644#5', '275833366', '38158955#9', '276021694', '-10261270#5', '-24648306#1', '24999557', '-25369458#0', '-129521393#2']",217821199,217821199,42,6938.8,0.0,6938.8,False
388,27,0,11541.534332036972,0.8,0.12,500,8,5,250,"['7980012#6', '-99594839#1', '-25532756#2', '55994992#3', '23856187#0', '48781212#0', '95664988#0', '32064260#4', '160513538#2', '41129103#4', '43520295#0', '-25597347#1', '35068071', '297047308', '8107593#6', '153403704', '24759928#10', '16661903#0', '24464119', '275833366', '38158955#9', '276021694', '-10261270#5', '-24648306#1', '24999557', '-25369458#0', '-129521393#2']","['7980012#6', '-99594839#1', '-25532756#2', '55994992#3', '23856187#0', '48781212#0', '95664988#0', '32064260#4', '160513538#2', '41129103#4', '43520295#0', '-25597347#1', '35068071', '297047308', '8107593#6', '153403704', '24759928#10', '16661903#0', '24464119', '275833366', '38158955#9', '276021694', '-10261270#5', '-24648306#1', '24999557', '-25369458#0', '-129521393#2']",214505095,214505095,42,11541.5,0.0,11541.5,False
389,27,0,16148.660517454147,0.8,0.12,500,8,5,350,"['7980012#6', '-99594839#1', '-25532756#2', '55994992#3', '23856187#0', '48781212#0', '95664988#0', '32064260#4', '160513538#2', '31009712#0', '43520295#0', '-25597347#1', '35068071', '297047308', '8107593#6', '153403704', '24759928#10', '16661903#0', '104982943', '275833366', '38158955#9', '276021694', '-10261270#5', '-24648306#1', '-100243983#15', '-25369458#0', '-129521393#2']","['7980012#6', '-99594839#1', '-25532756#2', '55994992#3', '23856187#0', '48781212#0', '95664988#0', '32064260#4', '160513538#2', '31009712#0', '43520295#0', '-25597347#1', '35068071', '297047308', '8107593#6', '153403704', '24759928#10', '16661903#0', '104982943', '275833366', '38158955#9', '276021694', '-10261270#5', '-24648306#1', '-100243983#15', '-25369458#0', '-129521393#2']",212443558,212443558,42,16148.7,0.0,16148.7,False
390,27,2,3511.7532787323,0.8,0.12,500,8,7,150,"['160601891#10', '-129381996', '153917838', '-25445056#1', '26309244#1', '38303529#0', '-8658283#2', '49022703#1', '25962638#1', '23510614#0', '8094068#3', '-54050366', '25771633', '26493930', '34932491#3', '-15256808#3', '-4674356#6', '-188676296#2', '-20644383', '-42555108#5', '236172735', '-145733657#0', '-247891913#9', '-157393607#2', '24373568', '-28785986', '23444521#4']","['160601891#10', '-129381996', '153917838', '-25445056#1', '26309244#1', '38303529#0', '-8658283#2', '49022703#1', '25962638#1', '23510614#0', '8094068#3', '-54050366', '25771633', '26493930', '34932491#3', '-15256808#3', '-4674356#6', '-188676296#2', '-20644383', '-42555108#5', '236172735', '-145733657#0', '-247891913#9', '-157393607#2', '24373568', '-28785986', '23444521#4']",215712121,215712121,42,3511.8,0.0,3511.8,False
391,27,0,11407.033583402634,0.8,0.12,500,8,7,250,"['160601891#10', '293781697', '153917838', '-25445056#1', '26309244#1', '38303529#0', '-8658283#2', '49022703#1', '-5145392', '23510614#0', '27744102', '-54050366', '24881020#2', '26493930', '34932491#3', '-15256808#3', '-4674356#6', '-25202396#3', '-20644383', '-42555108#5', '236172735', '-145733657#0', '-247891913#9', '-157393607#2', '24373568', '-28785986', '23444521#4']","['160601891#10', '293781697', '153917838', '-25445056#1', '26309244#1', '38303529#0', '-8658283#2', '49022703#1', '-5145392', '23510614#0', '27744102', '-54050366', '24881020#2', '26493930', '34932491#3', '-15256808#3', '-4674356#6', '-25202396#3', '-20644383', '-42555108#5', '236172735', '-145733657#0', '-247891913#9', '-157393607#2', '24373568', '-28785986', '23444521#4']",214232207,214232207,42,11407.0,0.0,11407.0,False
392,27,0,15912.497503042221,0.8,0.12,500,8,7,350,"['160601891#10', '293781697', '153917838', '-24463999#2', '26309244#1', '-132618464#18', '-8658283#2', '49022703#1', '-5145392', '23510614#0', '27744102', '-54050366', '24881020#2', '26493930', '34932491#3', '-15256808#3', '-4674356#6', '27367459#6', '-20644383', '-42555108#5', '236172735', '-145733657#0', '-247891913#9', '-157393607#2', '24373568', '-28785986', '23444521#4']","['160601891#10', '293781697', '153917838', '-24463999#2', '26309244#1', '-132618464#18', '-8658283#2', '49022703#1', '-5145392', '23510614#0', '27744102', '-54050366', '24881020#2', '26493930', '34932491#3', '-15256808#3', '-4674356#6', '27367459#6', '-20644383', '-42555108#5', '236172735', '-145733657#0', '-247891913#9', '-157393607#2', '24373568', '-28785986', '23444521#4']",211575222,211575222,42,15912.5,0.0,15912.5,False
393,27,3,3448.1413979530334,0.8,0.12,500,8,10,150,"['26493679#0', '23500005#7', '-176173236', '-293116472#3', '25377845#0', '50848194#4', '-156720606#5', '-24494659#16', '24526179#0', '139281041', '-24689159#1', '-144435348', '-203073659', '30683803', '-12702690', '-24622858#1', '-26268059#2', '150594022#2', '-4674337#2', '145687092#0', '-172047839#2', '-338763416#1', '-25507506', '-25444724#1', '-22917519#0', '84488623#0', '147733945#2']","['26493679#0', '23500005#7', '-176173236', '-293116472#3', '25377845#0', '50848194#4', '-156720606#5', '-24494659#16', '24526179#0', '139281041', '-24689159#1', '-144435348', '-203073659', '30683803', '-12702690', '-24622858#1', '-26268059#2', '150594022#2', '-4674337#2', '145687092#0', '-172047839#2', '-338763416#1', '-25507506', '-25444724#1', '-22917519#0', '84488623#0', '147733945#2']",210125976,210125976,42,3448.1,0.0,3448.1,False
394,27,0,11497.434354782104,0.8,0.12,500,8,10,250,"['26493679#0', '23500005#7', '-176173236', '-293116472#3', '25377845#0', '50848194#4', '-156720606#5', '-24494659#16', '24526179#0', '139281041', '-24689159#1', '-359099214#1', '-203073659', '-205658253#1', '-12702690', '-24622858#1', '24464577#0', '150594022#2', '-4674337#2', '146779315#0', '-172047839#2', '-338763416#1', '-25507506', '-25444724#1', '-22917519#0', '84488623#0', '147733945#2']","['26493679#0', '23500005#7', '-176173236', '-293116472#3', '25377845#0', '50848194#4', '-156720606#5', '-24494659#16', '24526179#0', '139281041', '-24689159#1', '-359099214#1', '-203073659', '-205658253#1', '-12702690', '-24622858#1', '24464577#0', '150594022#2', '-4674337#2', '146779315#0', '-172047839#2', '-338763416#1', '-25507506', '-25444724#1', '-22917519#0', '84488623#0', '147733945#2']",207208685,207208685,42,11497.4,0.0,11497.4,False
395,27,0,16133.114730358124,0.8,0.12,500,8,10,350,"['26493679#0', '23500005#7', '-176173236', '-10059619#1', '25377845#0', '50848194#4', '-156720606#5', '-24494659#16', '24526179#0', '139281041', '-24689159#1', '33829420#1', '-203073659', '-205658253#1', '-229784411#3', '-24622858#1', '24464577#0', '150594022#2', '-4674337#2', '146779315#0', '-172047839#2', '24964970#0', '-25507506', '-25444724#1', '-22917519#0', '84488623#0', '147733945#2']","['26493679#0', '23500005#7', '-176173236', '-10059619#1', '25377845#0', '50848194#4', '-156720606#5', '-24494659#16', '24526179#0', '139281041', '-24689159#1', '33829420#1', '-203073659', '-205658253#1', '-229784411#3', '-24622858#1', '24464577#0', '150594022#2', '-4674337#2', '146779315#0', '-172047839#2', '24964970#0', '-25507506', '-25444724#1', '-22917519#0', '84488623#0', '147733945#2']",205361754,205361754,42,16133.1,0.0,16133.1,False
396,27,2,3477.5549807548523,0.8,0.12,500,12,5,150,"['22329247#1', '173174624', '26649610#4', '10375811#2', '-39948779#0', '25457516', '118855796#0', '49022703#1', '-26340593#2', '23510614#0', '-36714414#6', '209089926#0', '26334119#2', '130147381', '-160601891#9', '26331995#0', '5130695#16', '145771764', '-25224976#1', '205993402#0', '230275743', '35137429#0', '25659899#0', '-297047308', '150677245#0', '220477936#0', '37880407#1']","['22329247#1', '173174624', '26649610#4', '10375811#2', '-39948779#0', '25457516', '118855796#0', '49022703#1', '-26340593#2', '23510614#0', '-36714414#6', '209089926#0', '26334119#2', '130147381', '-160601891#9', '26331995#0', '5130695#16', '145771764', '-25224976#1', '205993402#0', '230275743', '35137429#0', '25659899#0', '-297047308', '150677245#0', '220477936#0', '37880407#1']",220017139,220017139,42,3477.6,0.0,3477.6,False
397,27,2,5738.6505215168,0.8,0.12,500,12,5,250,"['22329247#1', '27460447#0', '26649610#4', '10375811#2', '296509496#1', '25457516', '118855796#0', '49022703#1', '28524091#0', '23510614#0', '-24778478#1', '7990865#2', '35379578#1', '130147381', '-160601891#9', '-32029471', '-10059648#1', '5811419', '-25224976#1', '205993402#0', '230275743', '35137429#0', '25659899#0', '-297047308', '150677245#0', '220477936#0', '37880407#1']","['22329247#1', '27460447#0', '26649610#4', '10375811#2', '296509496#1', '25457516', '118855796#0', '49022703#1', '28524091#0', '23510614#0', '-24778478#1', '7990865#2', '35379578#1', '130147381', '-160601891#9', '-32029471', '-10059648#1', '5811419', '-25224976#1', '205993402#0', '230275743', '35137429#0', '25659899#0', '-297047308', '150677245#0', '220477936#0', '37880407#1']",215912867,215912867,42,5738.7,0.0,5738.7,False
398,27,2,8097.80267739296,0.8,0.12,500,12,5,350,"['22329247#1', '27460447#0', '26649610#4', '10375811#2', '5980452#2', '25457516', '118855796#0', '49022703#1', '28524091#0', '23510614#0', '-24778478#1', '24166341#1', '171606002#0', '26008665#1', '-160601891#9', '-32029471', '5130695#16', '5811419', '-25224976#1', '205993402#0', '230275743', '35137429#0', '-172297748#7', '-297047308', '150677245#0', '220477936#0', '37880407#1']","['22329247#1', '27460447#0', '26649610#4', '10375811#2', '5980452#2', '25457516', '118855796#0', '49022703#1', '28524091#0', '23510614#0', '-24778478#1', '24166341#1', '171606002#0', '26008665#1', '-160601891#9', '-32029471', '5130695#16', '5811419', '-25224976#1', '205993402#0', '230275743', '35137429#0', '-172297748#7', '-297047308', '150677245#0', '220477936#0', '37880407#1']",211399502,211399502,42,8097.8,0.0,8097.8,False
399,27,3,3446.610673427582,0.8,0.12,500,12,7,150,"['234792165', '132705048#0', '23572175#1', '156639881#13', '24148387#0', '34998404#2', '-132622353#5', '-30839696', '7752525#0', '304464990#0', '24496516', '23177428#1', '298334809#1', '-29267440#1', '-30733363#3', '7288459', '27087793#2', '297011896#2', '26163661#3', '-183824580#1', '24689024#5', '355192747#0', '-247891913#9', '24581442#11', '5130654#0', '34156186#1', '-24881546#0']","['234792165', '132705048#0', '23572175#1', '156639881#13', '24148387#0', '34998404#2', '-132622353#5', '-30839696', '7752525#0', '304464990#0', '24496516', '23177428#1', '298334809#1', '-29267440#1', '-30733363#3', '7288459', '27087793#2', '297011896#2', '26163661#3', '-183824580#1', '24689024#5', '355192747#0', '-247891913#9', '24581442#11', '5130654#0', '34156186#1', '-24881546#0']",215916354,215916354,42,3446.6,0.0,3446.6,False
400,27,3,5731.071830272675,0.8,0.12,500,12,7,250,"['234792165', '132705048#0', '23572175#1', '156639881#13', '24148387#0', '34998404#2', '-132622353#5', '-30839696', '7752525#0', '304464990#0', '24496516', '23177428#1', '298334809#1', '-160513538#14', '-30733363#3', '7288459', '27087793#2', '297011896#2', '26163661#3', '-39742133#1', '24689024#5', '355192747#0', '-179099286#1', '24581442#11', '245993105#0', '33843016', '-24881546#0']","['234792165', '132705048#0', '23572175#1', '156639881#13', '24148387#0', '34998404#2', '-132622353#5', '-30839696', '7752525#0', '304464990#0', '24496516', '23177428#1', '298334809#1', '-160513538#14', '-30733363#3', '7288459', '27087793#2', '297011896#2', '26163661#3', '-39742133#1', '24689024#5', '355192747#0', '-179099286#1', '24581442#11', '245993105#0', '33843016', '-24881546#0']",212130633,212130633,42,5731.1,0.0,5731.1,False
401,27,3,8026.4623939991,0.8,0.12,500,12,7,350,"['234792165', '132705048#0', '23572175#1', '-22329247#0', '24148387#0', '-27462497#7', '-132622353#5', '-30839696', '7752525#0', '-4662311#3', '24496516', '23750611#1', '298334809#1', '-160513538#14', '-30733363#3', '7288459', '27087793#2', '297011896#2', '26163661#3', '-39742133#1', '24689024#5', '355192747#0', '-179099286#1', '24581442#11', '-23088807#3', '33843016', '-24881546#0']","['234792165', '132705048#0', '23572175#1', '-22329247#0', '24148387#0', '-27462497#7', '-132622353#5', '-30839696', '7752525#0', '-4662311#3', '24496516', '23750611#1', '298334809#1', '-160513538#14', '-30733363#3', '7288459', '27087793#2', '297011896#2', '26163661#3', '-39742133#1', '24689024#5', '355192747#0', '-179099286#1', '24581442#11', '-23088807#3', '33843016', '-24881546#0']",209505792,209505792,42,8026.5,0.0,8026.5,False
