approach,minutes,cs_amount,percentage,repetition,stat_route_length,stat_duration,stat_waiting_time,stat_time_loss,stat_depart_delay,sim_ended_time,reason,perf_duration_s,real_time_factor,ups,vehicles_inserted,vehicles_running,vehicles_waiting,teleports_total,teleports_collisions,teleports_jam,teleports_yield,teleports_wrong_lane,emergency_stops
greedyvoronoi,40,36,30,5,10484.42,2863.52,1751.23,1940.29,19.14,51346.0,TraCI requested termination.,20910.975,1.42251,1095.64676,8001,0,0,3787,5,931,752,2099,674
greedyvoronoi,40,49,30,1,10529.91,3177.84,2061.39,2255.49,12.73,56336.0,TraCI requested termination.,26350.825,1.31821,964.90053,8001,0,0,3755,10,1103,574,2068,682
greedyvoronoi,40,49,30,2,11721.39,3261.7,2125.91,2332.06,14.59,82770.0,TraCI requested termination.,18122.555,3.37535,1440.022392,8001,0,0,3897,5,1288,385,2219,646
greedyvoronoi,40,49,30,3,10742.22,2945.99,1855.97,2053.44,33.86,52576.0,TraCI requested termination.,24015.051,1.28986,981.503558,8001,0,0,3984,9,1217,570,2188,688
greedyvoronoi,40,49,30,4,10575.04,2926.05,1852.96,2046.2,14.71,52333.0,TraCI requested termination.,18835.107,1.63169,1242.964163,8001,0,0,3846,8,950,646,2242,689
greedyvoronoi,40,49,30,5,10902.76,3311.77,2155.9,2356.15,14.18,54590.0,TraCI requested termination.,24054.313,1.37148,1101.566817,8001,0,0,3802,3,961,583,2255,618
greedyvoronoi,40,9,30,1,12256.14,5783.64,4592.2,4839.9,11.76,93350.0,TraCI requested termination.,4961.047,14.4627,9327.654223,8001,0,0,4807,10,1532,398,2867,569
greedyvoronoi,40,9,30,2,12352.97,8161.13,6850.91,7139.51,8.02,152250.0,TraCI requested termination.,8990.445,14.5321,7262.957618,8001,0,0,4834,12,1252,291,3279,579
greedyvoronoi,40,9,30,3,12037.68,6885.61,5647.1,5937.55,11.46,112674.0,TraCI requested termination.,6822.916,13.3483,8074.519165,8001,0,0,4051,9,1153,613,2276,581
greedyvoronoi,40,9,30,4,12203.45,5299.52,4126.28,4384.69,9.33,94422.0,TraCI requested termination.,5431.173,13.4082,7807.047943,8001,0,0,4688,9,1271,341,3067,574
greedyvoronoi,40,9,30,5,11733.96,6865.01,5667.94,5938.49,5.69,107077.0,TraCI requested termination.,6995.997,12.218,7851.201194,8001,0,0,4965,7,1460,274,3224,662
greedyvoronoi,40,16,5,1,9203.58,1002.75,218.49,378.26,6.69,33254.0,TraCI requested termination.,1432.153,8.1374,5602.068354,8001,0,0,561,11,126,64,360,632
greedyvoronoi,40,16,5,2,9097.24,1061.05,277.07,433.51,6.17,40697.0,TraCI requested termination.,1488.642,12.8285,5702.847293,8001,0,0,523,6,137,68,312,621
greedyvoronoi,40,16,5,3,9148.85,993.31,206.03,361.52,5.46,38160.0,TraCI requested termination.,1839.02,9.0048,4321.574534,8001,0,0,443,7,83,64,289,631
greedyvoronoi,40,16,5,4,9161.76,1107.78,318.12,473.81,8.53,42049.0,TraCI requested termination.,1984.473,10.3045,4466.333379,8001,0,0,513,12,123,119,259,594
greedyvoronoi,40,16,5,5,9184.26,995.55,219.03,376.55,6.31,33754.0,TraCI requested termination.,1609.033,7.55361,4950.422397,8001,0,0,569,4,157,45,363,575
greedyvoronoi,40,25,5,1,9185.25,964.24,178.13,332.58,5.74,32849.0,TraCI requested termination.,2565.279,4.3851,3007.43233,8001,0,0,468,9,130,88,241,571
greedyvoronoi,40,25,5,2,9062.12,966.51,182.12,339.58,5.83,33394.0,TraCI requested termination.,2152.754,5.47856,3592.167521,8001,0,0,490,5,101,104,280,587
greedyvoronoi,40,25,5,3,9054.66,972.39,195.64,351.93,5.32,33036.0,TraCI requested termination.,2293.484,4.9863,3392.263909,8001,0,0,503,11,144,58,290,581
greedyvoronoi,40,25,5,4,9114.07,1036.18,249.93,406.15,6.96,36757.0,TraCI requested termination.,2042.053,7.42243,4059.864754,8001,0,0,550,10,164,32,344,611
greedyvoronoi,40,25,5,5,9210.87,951.21,172.77,325.55,6.0,34486.0,TraCI requested termination.,2435.911,5.29001,3124.339929,8001,0,0,428,8,114,44,262,580
greedyvoronoi,40,36,5,1,9175.49,971.18,188.57,344.45,6.55,30502.0,TraCI requested termination.,3323.437,2.67855,2338.067188,8001,0,0,512,14,139,64,295,589
greedyvoronoi,40,36,5,2,9105.51,966.01,180.47,335.3,6.91,32745.0,TraCI requested termination.,3194.809,3.48847,2419.252606,8001,0,0,460,8,117,52,283,627
greedyvoronoi,40,36,5,3,9003.68,938.86,157.7,312.06,5.89,31913.0,TraCI requested termination.,3212.689,3.21008,2338.177769,8001,0,0,470,14,99,120,237,606
greedyvoronoi,40,36,5,4,9101.9,957.82,172.09,327.32,5.65,31014.0,TraCI requested termination.,3889.156,2.42058,1970.485884,8001,0,0,465,11,111,75,268,597
greedyvoronoi,40,36,5,5,9019.67,945.47,153.25,307.57,6.7,30407.0,TraCI requested termination.,3434.9,2.56398,2202.29701,8001,0,0,416,6,84,88,238,594
greedyvoronoi,40,49,5,1,9045.4,939.3,158.0,312.06,6.4,28113.0,TraCI requested termination.,4313.517,1.5099,1742.281762,8001,0,0,458,9,107,85,257,650
greedyvoronoi,40,49,5,2,9280.58,946.91,158.65,316.03,6.1,30772.0,TraCI requested termination.,3061.035,2.99637,2475.050432,8001,0,0,458,10,130,52,266,569
